id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind
4245,6.75,0.704171049,TRUCK,3,M,C,4,petrol,237,74,white,M,0,weekday,12pm - 6pm,12,658.5513969,0
617,5.82,0.289453724,SUV,2,M,C,4,hybrid,206,79,black,S,1,weekday,12am - 6 am,12,666.4269054,0
2439,3.91,0.450028439,COUPE,1,M,C,4,hybrid,227,68,black,S,0,weekday,6pm - 12am,12,658.7905304,0
8252,5.290000000000001,0.805571073,SUV,2,M,C,5,petrol,170,77,white,S,1,weekday,6pm - 12am,12,643.0122923,0
2070,4.59,0.380847291,STNWG,3,M,F,2,petrol,199,76,gray,S,1,weekend,12pm - 6pm,12,644.4075687,0
17202,6.46,0.848241847,SUV,4,M,C,5,petrol,157,72,yellow,S,0,weekday,6am - 12pm,12,651.8241709,0
20632,6.57,0.334974747,SUV,3,F,C,5,petrol,127,81,black,S,1,weekday,6am - 12pm,6,646.9965902,0
5225,6.7,0.354127396,SEDAN,3,M,B,5,hybrid,93,58,blue,S,0,weekday,12am - 6 am,6,650.1418239,0
17400,5.630000000000001,0.659342863,SUV,2,M,E,4,petrol,116,80,gray,M,0,weekday,6pm - 12am,12,644.3568673,0
19514,2.2700000000000005,0.571781026,STNWG,2,F,B,4,electric,187,77,gray,M,1,weekday,12pm - 6pm,12,644.8607674,0
11916,6.6000000000000005,0.679907614,SEDAN,3,F,B,1,petrol,117,83,blue,S,1,weekday,6am - 12pm,12,640.9083149,0
1079,6.890000000000001,0.391047806,SEDAN,4,M,B,3,petrol,124,57,black,M,0,weekday,6am - 12pm,6,672.9396775,0
13479,6.430000000000001,0.212491611,SEDAN,4,M,C,2,petrol,104,71,black,S,1,weekday,6am - 12pm,12,648.3200187,0
20017,2.7700000000000005,0.305703259,UTE,1,M,F,1,dissel,158,94,yellow,M,1,weekend,6pm - 12am,6,656.8172637,0
2176,5.8500000000000005,0.283682577,HDTOP,3,M,A,3,dissel,282,74,gray,M,0,weekend,6am - 12pm,6,658.0415922,0
4126,5.41,0.368835577,STNWG,4,F,B,3,petrol,196,76,gray,M,1,weekday,6am - 12pm,6,640.8145969,0
625,6.28,0.815612582,SUV,3,F,A,6,petrol,152,86,brown,S,0,weekday,6am - 12pm,12,642.7416584,0
5084,6.45,0.229062647,SUV,3,M,A,2,petrol,172,95,blue,M,1,weekend,6am - 12pm,12,646.0144492,0
7319,4.8100000000000005,0.320060883,SUV,1,F,C,4,petrol,109,94,gray,M,1,weekday,6pm - 12am,12,655.1049224,0
17770,6.800000000000001,0.183289427,SEDAN,3,M,A,4,petrol,91,55,white,S,1,weekday,12pm - 6pm,6,672.5772214,0
8883,5.83,0.04928,SEDAN,2,F,B,6,hybrid,76,122,white,M,1,weekday,6am - 12pm,6,651.7505965,0
7986,6.11,0.186493157,HDTOP,3,M,B,4,petrol,225,86,gray,M,1,weekday,6am - 12pm,12,641.347034,0
4106,-0.10999999999999943,0.223809013,STNWG,1,M,A,2,petrol,189,80,black,M,1,weekday,6am - 12pm,6,643.2653329,0
10129,3.58,0.373180102,STNWG,1,M,A,2,petrol,101,97,white,S,1,weekday,6am - 12pm,12,647.8239446,0
21681,5.76,0.437785273,UTE,2,F,B,2,dissel,212,87,brown,M,1,weekend,12pm - 6pm,12,646.5829112,0
3551,6.61,0.454928448,TRUCK,4,F,A,4,dissel,319,83,white,M,0,weekday,6am - 12pm,12,657.7289955,0
22552,6.75,0.484830375,SEDAN,3,M,B,4,hybrid,84,80,gray,S,0,weekday,12pm - 6pm,6,644.6970103,1
4354,6.59,0.346133913,UTE,3,F,E,5,petrol,231,65,black,M,0,weekday,12pm - 6pm,6,639.6127571,0
16666,5.130000000000001,0.221401974,STNWG,2,M,C,2,dissel,104,57,blue,M,1,weekday,12pm - 6pm,12,644.8337931,0
148,6.380000000000001,0.249330998,STNWG,4,M,D,5,petrol,151,108,white,M,1,weekday,6am - 12pm,12,646.1163516,0
13145,5.91,0.687727694,SUV,2,F,B,6,petrol,124,55,green,M,1,weekday,12pm - 6pm,12,642.0524697,0
8767,6.16,0.503349677,SUV,3,F,A,3,electric,149,78,yellow,S,1,weekend,12pm - 6pm,12,641.8580543,0
20118,6.430000000000001,0.454028525,TRUCK,4,M,D,3,dissel,264,82,brown,M,0,weekday,6am - 12pm,6,647.8267192,1
10133,6.09,0.076869972,SEDAN,2,F,C,6,petrol,149,101,silver,S,1,weekend,6pm - 12am,6,654.7414356,0
13650,5.96,0.710234943,SEDAN,2,M,B,6,dissel,131,63,black,S,0,weekday,6am - 12pm,12,647.8849952,0
6403,5.930000000000001,0.072404287,SEDAN,2,M,C,3,petrol,145,102,white,S,0,weekday,6am - 12pm,12,657.383845,0
1355,7.13,0.407179222,STNWG,4,M,A,4,petrol,155,79,white,S,1,weekday,6am - 12pm,12,631.1223668,0
18538,3.5300000000000002,0.798270642,STNWG,2,F,B,6,petrol,119,76,green,S,1,weekday,12pm - 6pm,12,679.6012589,0
7458,6.5600000000000005,0.571330049,COUPE,4,M,C,4,petrol,239,91,black,S,1,weekday,6am - 12pm,12,639.9527308,0
16996,5.78,0.810661519,SUV,2,M,A,3,petrol,130,78,blue,S,1,weekday,6am - 12pm,12,640.2953756,0
7745,3.5300000000000002,0.318475411,STNWG,3,F,C,5,petrol,124,61,yellow,S,0,weekday,6pm - 12am,12,658.1082636,0
18894,2.0100000000000007,0.091953356,HDTOP,1,F,F,2,petrol,297,100,white,M,0,weekday,6am - 12pm,12,647.1303728,0
16494,6.9,0.560918557,SUV,4,F,A,2,petrol,120,67,silver,M,0,weekday,6am - 12pm,12,656.8483156,0
17547,3.6900000000000004,0.323653206,SUV,1,M,F,4,electric,191,86,green,M,0,weekday,6am - 12pm,12,650.1392891,0
16202,7.0600000000000005,0.621103868,SEDAN,4,M,C,6,electric,90,74,white,S,0,weekend,6am - 12pm,12,648.7434704,0
12204,4.6,0.246866821,STNWG,3,M,F,3,dissel,134,101,silver,M,1,weekday,12pm - 6pm,12,654.2539856,0
8616,6.11,0.54589356,SUV,2,F,B,5,petrol,192,73,gray,S,1,weekend,6pm - 12am,12,637.3943297,0
18509,5.83,0.157884212,SUV,3,F,A,2,electric,182,60,blue,S,0,weekday,6am - 12pm,6,642.1934723,0
6389,5.76,0.22944934,SEDAN,1,F,B,4,petrol,107,110,gray,S,1,weekday,6pm - 12am,12,700.914118,0
9335,0.9400000000000004,0.445001611,STNWG,1,M,C,2,petrol,191,114,red,M,1,weekday,12pm - 6pm,12,635.3804005,0
20557,3.99,0.21352723,UTE,1,F,C,2,petrol,195,97,gray,S,0,weekday,6pm - 12am,12,635.0260326,0
9154,6.32,0.08109296,UTE,4,F,E,2,dissel,198,96,white,M,0,weekday,12pm - 6pm,12,649.486665,0
8827,6.08,0.731644698,STNWG,4,F,D,5,petrol,160,66,green,M,1,weekday,12pm - 6pm,12,643.0866127,0
1084,6.19,0.147114555,SEDAN,1,M,C,1,dissel,93,91,gray,S,1,weekend,6pm - 12am,12,653.8696732,0
3605,6.73,0.174462236,SEDAN,4,M,A,6,petrol,74,63,black,M,0,weekend,6pm - 12am,12,655.2336863,0
16739,6.98,0.999334425,PANVN,4,M,C,4,petrol,114,55,white,S,0,weekday,12pm - 6pm,12,650.6252158,1
15972,5.92,0.975502509,SUV,3,M,B,4,petrol,136,93,gray,S,0,weekday,12pm - 6pm,12,640.9002256,1
6293,7.2,0.68641706,SEDAN,4,M,E,3,petrol,72,89,gray,M,0,weekday,6am - 12pm,12,646.5456374,0
12903,6.3500000000000005,0.142323664,SUV,3,F,C,3,electric,110,87,white,M,1,weekday,6am - 12pm,12,654.7580512,0
8648,6.640000000000001,0.285205687,SEDAN,3,M,A,3,petrol,84,93,green,M,0,weekday,12pm - 6pm,12,635.9915175,0
22583,7.01,0.226245752,SEDAN,4,M,E,3,dissel,99,61,black,M,0,weekday,6am - 12pm,6,657.6844359,0
9667,6.79,0.488456,SEDAN,3,F,C,6,hybrid,136,57,silver,S,1,weekday,6am - 12pm,12,645.107962,0
992,6.19,0.196914003,PANVN,4,M,D,3,petrol,117,72,black,S,1,weekday,6pm - 12am,6,654.4054192,0
2448,4.73,0.600861601,MIBUS,3,F,E,4,electric,283,89,green,S,0,weekend,6am - 12pm,12,641.5438196,0
1888,5.550000000000001,0.356777738,SUV,3,M,A,2,petrol,119,96,gray,M,0,weekend,12pm - 6pm,6,643.1317145,0
15002,5.65,0.035232565,MIBUS,4,F,A,2,electric,194,71,gray,M,1,weekend,6am - 12pm,6,681.5486465,0
10167,6.08,0.262012209,SEDAN,2,M,A,3,petrol,124,80,gray,M,1,weekday,12pm - 6pm,6,640.3821885,0
11300,7.25,0.058161529,SUV,4,M,E,6,petrol,192,68,gray,S,1,weekend,6am - 12pm,6,657.1190565,0
13203,5.45,0.098036092,SUV,2,M,B,4,hybrid,197,82,gray,M,1,weekday,12am - 6 am,12,643.9861959,0
6444,5.79,0.469009817,SEDAN,1,F,A,3,petrol,72,109,white,M,1,weekday,6am - 12pm,12,644.6782129,0
17852,7.19,0.949489673,SEDAN,4,M,B,3,electric,107,89,brown,S,0,weekday,6am - 12pm,12,639.1451097,1
11340,5.34,0.366671462,HDTOP,3,F,F,4,petrol,237,102,gray,S,0,weekday,12pm - 6pm,12,641.2180105,0
15144,5.41,0.824801996,SEDAN,1,F,A,4,petrol,139,70,silver,M,0,weekend,6pm - 12am,12,641.278013,0
17556,6.720000000000001,0.268162215,SEDAN,3,M,D,1,petrol,78,67,white,S,1,weekday,6am - 12pm,12,636.7817708,0
15920,6.01,0.75663402,SEDAN,2,F,F,3,hybrid,152,66,gray,M,1,weekday,12pm - 6pm,12,651.1748128,0
906,5.78,0.453138344,SUV,2,F,B,3,petrol,163,95,red,S,1,weekday,6am - 12pm,12,650.7692704,0
2939,7.09,0.187816071,SUV,4,M,B,2,petrol,179,110,white,S,0,weekday,6am - 12pm,6,647.3956803,0
9923,4.24,0.371022406,STNWG,1,M,F,4,petrol,209,84,silver,M,1,weekend,6pm - 12am,12,645.8619321,0
6064,6.130000000000001,0.324506578,SEDAN,2,F,A,4,petrol,120,102,silver,S,1,weekday,6am - 12pm,12,643.603031,0
20221,5.41,0.808858189,STNWG,4,F,C,3,dissel,136,88,blue,M,1,weekday,6am - 12pm,12,643.5293664,0
5490,4.48,0.056062917,UTE,1,F,A,6,dissel,170,99,gray,S,0,weekday,12pm - 6pm,6,676.7316304,0
7892,2.46,0.781021805,STNWG,1,M,F,1,petrol,181,97,gray,S,1,weekday,12pm - 6pm,12,646.3657816,0
21384,5.41,0.210459911,UTE,3,F,E,1,dissel,203,56,red,S,1,weekday,12pm - 6pm,6,697.1932093,0
12600,6.17,0.537921315,SEDAN,2,M,B,2,hybrid,131,68,brown,S,1,weekday,6am - 12pm,12,648.2484137,0
21652,3.8600000000000003,0.061137065,STNWG,1,F,C,4,electric,139,82,black,S,1,weekend,12pm - 6pm,12,661.5806811,0
17076,6.84,0.737812001,SUV,4,M,E,5,electric,120,55,gray,S,1,weekday,6am - 12pm,12,640.7658619,0
6351,5.6000000000000005,0.966717538,STNWG,4,F,A,5,dissel,125,100,black,M,1,weekday,12am - 6 am,12,656.411309,1
11922,6.180000000000001,0.123330226,SEDAN,1,M,B,2,petrol,149,82,brown,M,1,weekday,12pm - 6pm,12,661.793775,0
19128,1.9300000000000006,0.524806073,STNWG,1,F,B,4,petrol,157,65,silver,S,1,weekday,12pm - 6pm,12,655.1236832,0
3103,5.2,0.288231215,STNWG,2,M,E,4,dissel,207,92,black,M,1,weekday,12pm - 6pm,12,643.9817541,0
14526,4.0600000000000005,0.5302788,STNWG,1,F,C,1,dissel,199,71,black,S,1,weekday,6am - 12pm,12,665.2852859,0
518,4.15,0.07784489,SUV,1,F,A,4,petrol,175,69,black,M,1,weekday,6am - 12pm,6,653.3087061,0
7576,4.9,0.852423882,UTE,3,F,A,2,petrol,228,63,black,S,0,weekend,12pm - 6pm,12,663.4837875,0
4052,5.71,0.441879533,SUV,1,F,C,4,petrol,120,78,white,S,0,weekday,6am - 12pm,12,660.2726868,0
5008,5.930000000000001,0.452175977,SEDAN,2,F,A,3,petrol,153,93,green,S,1,weekday,12pm - 6pm,12,648.124507,0
3790,4.44,0.778755972,STNWG,2,M,D,6,dissel,204,96,blue,M,1,weekday,6am - 12pm,12,643.0319211,0
12632,5.82,0.366201854,SEDAN,2,M,C,6,petrol,149,71,gray,S,0,weekday,6am - 12pm,12,642.4538185,0
13156,6.8100000000000005,0.078134664,SUV,4,M,C,5,dissel,148,109,red,M,1,weekend,12pm - 6pm,12,640.5495495,0
18985,6.66,0.749997347,SEDAN,3,M,D,3,petrol,89,122,white,M,1,weekday,12pm - 6pm,12,653.9062511,0
12386,5.58,0.357069912,STNWG,4,M,D,4,petrol,145,79,blue,M,0,weekday,12pm - 6pm,12,639.2078462,0
11421,7.180000000000001,0.320237237,SEDAN,4,F,D,6,hybrid,112,109,gray,S,1,weekend,6am - 12pm,12,642.8299639,0
17111,6.140000000000001,0.574201432,SEDAN,3,M,B,2,dissel,89,82,gray,S,1,weekday,12pm - 6pm,12,649.5983389,0
7790,6.470000000000001,0.510587615,SEDAN,3,M,A,6,petrol,86,86,white,S,1,weekend,12pm - 6pm,12,645.1224755,0
7668,6.26,0.40812136,SEDAN,1,F,E,4,petrol,94,71,gray,M,1,weekday,6am - 12pm,12,638.0497278,0
21242,6.51,0.531159782,SUV,3,M,A,2,petrol,137,63,black,M,0,weekday,12pm - 6pm,12,636.1192925,0
22336,6.61,0.167251575,SEDAN,3,M,B,5,petrol,129,71,white,S,0,weekend,12pm - 6pm,6,644.6755004,0
8014,6.26,0.748214068,SEDAN,3,F,D,6,petrol,85,76,gray,S,0,weekend,12pm - 6pm,12,636.3663632,0
19072,1.37,0.57008702,SUV,1,M,D,4,petrol,129,87,gray,S,1,weekday,12pm - 6pm,12,641.5336295,0
4751,6.2,0.039131635,SEDAN,1,M,B,2,petrol,141,91,gray,M,0,weekday,12am - 6 am,6,641.0780908,0
814,-1.5899999999999999,0.298205951,SUV,1,M,C,4,electric,119,86,gray,S,1,weekday,6am - 12pm,12,651.1175215,0
11853,6.140000000000001,0.468787569,SUV,3,M,B,2,petrol,114,62,white,M,1,weekday,6am - 12pm,12,641.0122736,0
9264,6.09,0.76604094,PANVN,4,F,B,3,dissel,99,55,blue,M,0,weekday,6am - 12pm,12,644.8421743,0
9358,6.29,0.49423353,SUV,4,F,B,5,petrol,199,83,white,S,1,weekday,6pm - 12am,6,641.9963686,1
7047,5.210000000000001,0.127799449,TRUCK,3,F,C,3,petrol,264,69,silver,M,0,weekend,6am - 12pm,12,646.1231511,0
5101,6.84,0.251084539,SUV,4,M,C,5,petrol,187,59,gray,M,0,weekday,6am - 12pm,12,652.1949116,0
16920,3.0,0.321866886,STNWG,1,M,C,3,petrol,133,101,black,M,1,weekday,12pm - 6pm,12,646.3307457,0
15193,6.880000000000001,0.831201999,PANVN,4,F,B,3,petrol,65,71,blue,M,0,weekend,6am - 12pm,12,641.1189881,0
8444,7.140000000000001,0.340158511,SEDAN,4,M,B,3,petrol,91,88,gray,S,0,weekend,12pm - 6pm,12,653.3666472,0
17543,4.15,0.447993858,TRUCK,2,F,E,6,petrol,312,91,red,S,0,weekday,6pm - 12am,12,644.6820705,0
10669,6.8100000000000005,0.224816896,SUV,4,F,B,6,petrol,160,78,green,S,0,weekday,12am - 6 am,12,647.665396,0
12532,6.2,0.09008704,SEDAN,1,M,B,3,dissel,79,89,white,S,1,weekday,12pm - 6pm,6,640.7741213,0
9615,6.69,0.517770776,SEDAN,3,M,B,3,petrol,127,55,gray,S,1,weekday,12pm - 6pm,12,643.1891146,0
21650,5.41,0.156966304,SUV,2,F,A,4,petrol,106,64,silver,M,1,weekday,6pm - 12am,12,681.7995387,0
15686,6.54,0.452435269,HDTOP,4,F,A,3,petrol,273,86,white,M,1,weekday,6pm - 12am,12,648.2222283,0
3108,6.61,0.829418333,SUV,3,M,C,4,petrol,155,110,blue,S,1,weekend,12pm - 6pm,12,644.9695954,0
2007,6.550000000000001,0.032528893,SUV,3,F,B,5,petrol,108,84,gray,M,1,weekday,12pm - 6pm,12,659.3580681,0
22296,4.65,0.25816545,STNWG,2,M,A,4,dissel,199,83,silver,M,1,weekend,12pm - 6pm,6,647.8122329,0
5385,5.6000000000000005,0.217082114,SEDAN,1,F,C,5,petrol,132,55,white,S,0,weekday,12am - 6 am,12,660.7317898,0
9246,4.08,0.300272548,STNWG,2,F,A,3,petrol,127,59,gray,S,0,weekday,6am - 12pm,12,644.5759448,0
2734,4.890000000000001,0.948459689,SEDAN,2,F,A,6,petrol,99,70,white,S,1,weekday,12pm - 6pm,12,646.0352949,1
5327,6.630000000000001,0.424602585,SUV,4,M,A,2,petrol,120,113,black,S,0,weekday,6am - 12pm,6,641.0735173,0
19859,5.470000000000001,0.739915136,SEDAN,1,M,C,2,petrol,132,60,gray,M,0,weekday,12pm - 6pm,12,664.4932321,0
8575,6.800000000000001,0.784651285,SEDAN,4,M,C,2,petrol,88,95,gray,S,1,weekday,6am - 12pm,12,664.5645979,0
12933,6.25,0.226687883,SUV,4,F,B,5,electric,108,85,white,M,1,weekday,6am - 12pm,12,643.6130052,0
5965,1.6900000000000004,0.610793861,STNWG,1,F,C,4,petrol,104,88,white,S,0,weekend,6am - 12pm,12,647.2928339,0
1694,6.92,0.268020967,SEDAN,4,F,B,3,dissel,123,92,black,S,0,weekday,12pm - 6pm,12,647.9789588,0
11809,6.33,0.308070064,STNWG,4,F,A,1,petrol,194,57,silver,S,0,weekday,6am - 12pm,12,649.2650927,0
18463,6.7700000000000005,0.668154345,SEDAN,3,M,C,4,petrol,147,93,red,S,0,weekend,6am - 12pm,12,641.2000453,0
21279,6.800000000000001,0.097956,SEDAN,3,F,D,6,electric,100,71,black,S,0,weekend,6am - 12pm,6,666.7783678,0
14602,6.180000000000001,0.298420373,STNWG,4,M,F,2,dissel,143,100,white,M,1,weekday,6pm - 12am,12,643.1095494,0
4386,5.74,0.519256395,SEDAN,1,M,E,6,petrol,125,130,gray,S,1,weekday,6am - 12pm,12,640.6102122,0
19063,5.880000000000001,0.391978658,SEDAN,2,M,B,6,petrol,97,149,white,S,1,weekday,12am - 6 am,6,664.4051559,0
6671,6.01,0.158093293,SUV,3,M,B,5,hybrid,150,81,brown,S,0,weekday,12am - 6 am,12,645.3677609,0
18999,6.75,0.40870489,SUV,4,M,C,3,petrol,121,108,blue,S,1,weekend,6am - 12pm,12,642.0237038,0
12006,5.53,0.980795926,SEDAN,3,M,E,3,dissel,125,55,blue,S,0,weekday,6am - 12pm,12,646.8204559,1
3290,6.46,0.122022727,SUV,4,M,A,4,hybrid,161,72,white,S,0,weekday,12pm - 6pm,12,645.1616395,0
19655,5.34,0.277121637,UTE,4,F,B,5,dissel,194,94,white,S,1,weekday,6pm - 12am,12,651.466938,0
18084,5.8100000000000005,0.419800426,SUV,3,F,C,3,petrol,165,65,white,S,1,weekend,12pm - 6pm,6,659.6149258,0
14365,5.800000000000001,0.075261346,STNWG,4,M,B,4,petrol,176,116,red,M,1,weekday,6am - 12pm,12,643.6827293,0
2500,5.680000000000001,0.144624415,SEDAN,2,M,B,1,petrol,78,60,gray,S,1,weekend,12pm - 6pm,6,655.5704537,0
22347,6.42,0.881450375,SUV,3,F,D,4,electric,160,55,green,M,1,weekday,12pm - 6pm,12,638.5414435,1
8394,6.640000000000001,0.889174432,SUV,3,F,C,3,petrol,114,72,blue,S,0,weekend,6pm - 12am,12,648.2566358,1
7793,5.970000000000001,0.044795229,UTE,2,M,C,2,hybrid,259,79,gray,S,1,weekday,6am - 12pm,6,650.618644,0
10014,6.67,0.074837505,SEDAN,3,M,D,1,dissel,70,58,black,S,0,weekday,12pm - 6pm,6,662.0112328,0
18392,6.2,0.137738693,SEDAN,2,M,C,1,petrol,80,93,silver,S,0,weekday,12pm - 6pm,12,637.2133392,0
10342,2.7300000000000004,0.172604981,STNWG,1,F,B,4,dissel,100,117,black,M,1,weekday,6pm - 12am,6,653.8810719,0
12167,4.960000000000001,0.166252038,SUV,1,F,A,5,electric,190,85,brown,M,1,weekday,12pm - 6pm,12,670.9139019,0
13001,3.4400000000000004,0.934306937,UTE,1,F,F,2,electric,174,58,black,S,1,weekday,12pm - 6pm,12,644.1268805,1
53,7.1000000000000005,0.810534361,UTE,4,F,A,3,petrol,274,120,gray,S,0,weekday,6am - 12pm,12,644.6219287,0
5273,6.300000000000001,0.24837747,SUV,3,M,A,5,petrol,107,79,silver,M,0,weekend,6am - 12pm,12,657.4555163,0
19795,5.87,0.838067566,STNWG,3,M,B,6,petrol,195,94,black,M,0,weekday,6pm - 12am,12,646.8238323,0
19448,6.65,0.565001268,SEDAN,3,M,D,4,electric,92,91,gray,S,1,weekday,6pm - 12am,12,646.9876127,0
2575,4.800000000000001,0.314316314,SUV,1,M,D,2,hybrid,137,74,gray,S,0,weekend,12pm - 6pm,12,670.663436,0
6501,7.13,0.315009424,COUPE,4,M,C,2,petrol,193,77,black,M,1,weekday,6am - 12pm,6,646.8533544,0
21069,5.48,0.951878457,HDTOP,3,F,A,6,dissel,236,55,black,S,1,weekday,12pm - 6pm,12,652.2273113,1
17347,5.880000000000001,0.444363318,SEDAN,1,F,A,5,petrol,109,89,gray,M,1,weekday,6am - 12pm,12,635.4752922,0
4221,6.34,0.701070088,SUV,3,M,A,4,petrol,126,115,gray,M,0,weekday,12pm - 6pm,12,659.5592043,0
5862,6.6000000000000005,0.836321303,SEDAN,4,M,C,3,petrol,116,82,blue,M,1,weekday,6pm - 12am,12,644.9758821,0
15720,6.04,0.514363081,STNWG,4,F,D,4,petrol,146,85,blue,M,1,weekday,6pm - 12am,12,651.0701215,0
14086,6.86,0.192326795,SUV,4,M,E,4,petrol,174,63,green,S,1,weekend,12pm - 6pm,6,637.1454496,0
8381,7.15,0.154346059,STNWG,4,F,A,5,petrol,168,114,black,M,0,weekday,6pm - 12am,6,647.3511471,0
10157,6.220000000000001,0.210679652,SEDAN,1,F,C,3,petrol,122,59,gray,S,1,weekday,6am - 12pm,12,646.3163893,0
20089,5.25,0.26644405,SUV,1,M,E,3,electric,208,64,white,M,1,weekday,6am - 12pm,6,646.8423445,0
9314,6.0200000000000005,0.209570589,SUV,2,M,D,6,dissel,174,56,black,S,0,weekday,6am - 12pm,12,644.6105089,0
5,5.640000000000001,0.258274787,SEDAN,2,F,C,4,dissel,89,106,black,M,0,weekday,6am - 12pm,12,640.25755,0
16529,5.930000000000001,0.367842143,SEDAN,3,M,A,3,electric,127,119,blue,S,0,weekday,6am - 12pm,6,648.1483563,0
10995,6.720000000000001,0.422395825,SUV,3,M,C,3,petrol,136,77,white,M,0,weekday,12pm - 6pm,12,643.6603258,0
10634,6.21,0.178144336,UTE,4,M,D,4,dissel,175,55,white,M,0,weekday,12pm - 6pm,12,646.3804562,0
11824,6.5,0.142333846,STNWG,3,M,D,6,petrol,154,71,red,S,0,weekend,12pm - 6pm,12,644.3790865,0
1406,7.2,0.201500082,SUV,4,M,D,2,petrol,110,66,black,M,0,weekday,12pm - 6pm,6,649.0440532,0
1866,6.2,0.358663186,SUV,3,M,B,3,electric,144,98,gray,M,1,weekday,12pm - 6pm,12,647.1487232,0
4090,4.790000000000001,0.408791971,SUV,2,F,A,5,hybrid,135,68,green,M,1,weekday,12pm - 6pm,12,656.613485,0
14455,5.6000000000000005,0.494686139,UTE,3,F,A,3,petrol,156,101,silver,M,0,weekday,6am - 12pm,6,668.9601304,1
9864,6.050000000000001,0.276690081,SUV,3,F,C,4,hybrid,117,117,blue,M,0,weekday,6am - 12pm,12,654.764533,0
10680,5.65,0.626771237,SUV,1,M,E,6,petrol,181,99,red,M,1,weekday,6am - 12pm,12,664.0689542,0
8310,6.66,0.125014411,COUPE,4,F,B,3,petrol,296,95,green,S,1,weekday,12pm - 6pm,12,645.7277241,0
19139,5.2700000000000005,0.158588569,SEDAN,2,F,C,1,petrol,124,70,silver,M,0,weekday,6am - 12pm,12,644.4352334,0
18348,5.78,0.26367162,SEDAN,2,M,B,4,petrol,123,119,blue,S,0,weekday,6pm - 12am,12,654.5792158,0
18003,6.94,0.49560704,SUV,4,F,A,4,petrol,171,106,silver,M,0,weekday,6am - 12pm,6,642.4767012,1
14792,6.94,0.817718521,SEDAN,4,M,B,4,hybrid,73,75,brown,M,0,weekday,12pm - 6pm,12,638.1883133,0
3602,5.92,0.265357704,SEDAN,2,F,C,4,petrol,74,85,black,M,1,weekday,12am - 6 am,6,642.2067189,0
16569,6.640000000000001,0.48081947,SEDAN,3,M,C,5,petrol,76,125,red,M,1,weekday,12pm - 6pm,6,648.9508551,1
19446,6.140000000000001,0.726926122,SEDAN,2,F,B,6,petrol,128,61,brown,M,1,weekday,6am - 12pm,12,642.4323489,0
13251,4.34,0.114870864,UTE,2,M,E,3,petrol,203,85,red,M,1,weekday,6am - 12pm,12,643.2685648,0
19052,2.45,0.712898024,STNWG,1,F,C,2,petrol,139,76,yellow,M,1,weekend,12pm - 6pm,12,653.2624911,0
15890,6.09,0.267173592,SEDAN,1,M,D,2,petrol,124,66,white,S,1,weekday,6pm - 12am,6,665.0711951,0
14657,5.6000000000000005,0.332342015,SEDAN,3,M,A,3,petrol,70,79,silver,S,0,weekday,6am - 12pm,6,638.8246285,0
10320,7.19,0.620158286,SUV,4,M,C,5,dissel,127,91,black,S,0,weekday,12am - 6 am,12,634.7197329,0
2924,5.98,0.724913299,SUV,3,F,A,6,electric,123,111,gray,M,0,weekday,12am - 6 am,12,646.962307,0
889,4.800000000000001,0.314320702,SUV,1,M,A,3,petrol,198,112,blue,S,1,weekday,6pm - 12am,12,648.1096826,0
1065,6.4,0.346147662,SEDAN,2,F,E,5,petrol,91,82,red,S,1,weekday,12pm - 6pm,12,646.6002375,0
21177,6.73,0.106116674,SEDAN,4,F,C,5,petrol,113,88,black,S,1,weekday,12pm - 6pm,12,643.4379914,0
16984,6.390000000000001,0.224853944,SUV,3,M,D,5,dissel,182,101,gray,S,1,weekday,12pm - 6pm,6,651.5150917,0
19512,5.890000000000001,0.538862764,SUV,2,M,E,5,dissel,209,55,gray,S,1,weekday,12pm - 6pm,12,657.8814403,0
10864,6.96,0.932824266,PANVN,4,F,C,4,petrol,61,102,blue,M,1,weekday,12pm - 6pm,12,655.3178706,1
12970,5.86,0.212926241,SUV,1,M,C,5,petrol,200,63,black,M,1,weekday,6am - 12pm,12,643.9098242,0
8744,6.73,0.961202931,SEDAN,3,M,A,4,petrol,130,71,gray,M,0,weekday,12pm - 6pm,12,639.0888506,1
6708,5.23,0.371978435,MIBUS,3,F,B,3,dissel,248,85,black,S,1,weekend,6am - 12pm,12,644.1083757,0
7338,5.91,0.142205617,STNWG,2,M,D,3,petrol,146,55,gray,M,0,weekday,12pm - 6pm,6,651.9517795,0
15297,6.470000000000001,0.395227314,STNWG,4,F,D,3,dissel,142,77,yellow,S,0,weekday,6pm - 12am,12,648.0449403,0
7334,7.13,0.898402941,SUV,4,F,A,6,hybrid,177,98,gray,M,0,weekday,6am - 12pm,12,651.6592701,1
6107,5.42,0.806860944,STNWG,2,M,A,5,dissel,204,55,red,M,1,weekday,12pm - 6pm,12,647.1192144,0
1772,6.680000000000001,0.465530492,SEDAN,3,M,D,2,electric,98,71,silver,S,0,weekday,12pm - 6pm,12,644.3187852,0
8138,6.3100000000000005,0.221390945,SUV,4,M,B,4,petrol,189,88,white,S,0,weekend,6am - 12pm,12,640.4444508,0
6316,5.930000000000001,0.832766725,SUV,3,M,B,3,hybrid,193,91,gray,S,1,weekday,6pm - 12am,12,648.5973068,0
